txn_id,from_account,to_account,amount,channel,timestamp,is_fraud,fraud_type,customer_age,account_age_days,kyc_tier,avg_monthly_balance,transaction_count_30d,avg_txn_amount,std_txn_amount,max_txn_amount,min_txn_amount,hour_of_day,day_of_week,is_weekend,is_holiday,geo_distance_from_home,device_risk_flag,device_account_count,counterparty_risk_score,is_international,channel_switch_count,currency,ip_address,device_fingerprint
TXN-N-000873,ACC-00152,ACC-00254,69573.39,NEFT,2026-03-06T16:05:58,0,none,59,3539,2,28249.87,13,1004.03,4319.91,7553.18,10.0,16,4,0,0,2.48,0,1,0.0145,0,1,INR,sha256:4748af455af872a2,dev_fp_245e8312
TXN-N-000078,ACC-00131,ACC-00354,47468.45,NEFT,2026-01-05T21:27:28,0,none,26,1425,3,38510.68,17,1585.06,13257.42,28774.3,10.0,21,0,0,0,0.46,0,3,0.0574,0,1,INR,sha256:1019f2bc441b69d7,dev_fp_6bda62ce
TXN-N-000915,ACC-00497,ACC-00112,15346.53,POS,2026-01-08T14:53:19,0,none,19,3344,3,40386.72,12,631.32,1846.97,5013.22,10.0,14,3,0,0,1.29,1,5,0.2254,0,1,INR,sha256:ae50f98fe096fb75,dev_fp_3ab970d9
TXN-N-000580,ACC-00309,ACC-00418,694.17,IMPS,2026-01-21T12:43:22,0,none,50,1433,2,117328.19,16,444.89,998.34,2247.29,10.0,12,2,0,0,1.95,0,3,0.0721,0,2,INR,sha256:063886389593d751,dev_fp_54003bb7
TXN-N-000158,ACC-00135,ACC-00172,624.59,NEFT,2026-01-11T17:17:03,0,none,66,1151,3,27624.52,16,2039.73,9179.16,18821.83,10.0,17,6,1,0,4.65,0,3,0.0179,0,2,INR,sha256:262fa1aa79e3b15f,dev_fp_0ecf8114
TXN-N-000640,ACC-00221,ACC-00263,5340.01,IMPS,2026-02-24T14:36:15,0,none,48,3578,2,13712.48,14,403.43,736.44,1396.24,10.0,14,1,0,0,1.63,0,2,0.2875,0,0,INR,sha256:7bfa43b81a7a0703,dev_fp_2ffffa58
TXN-N-000887,ACC-00195,ACC-00426,1117.31,UPI,2026-02-24T17:35:25,0,none,25,3577,1,31105.48,16,1265.23,9963.13,17319.1,10.0,17,1,0,0,1.22,0,5,0.2436,0,2,INR,sha256:97b02b0aa56331b3,dev_fp_1beaae25
TXN-N-000039,ACC-00319,ACC-00302,287.68,IMPS,2026-03-18T22:06:51,0,none,21,1624,2,13679.07,19,1478.31,1180.71,3566.01,822.9,22,2,0,0,8.75,0,2,0.1555,0,1,INR,sha256:a249e783b1ea1bc2,dev_fp_5163be7d
TXN-N-000700,ACC-00187,ACC-00010,560.21,UPI,2026-01-07T10:06:40,0,none,53,2161,2,111299.81,21,1199.57,3689.67,7380.12,10.0,10,2,0,0,0.03,0,5,0.0079,0,1,INR,sha256:9e45c68b4885985b,dev_fp_2ca05a13
TXN-N-000064,ACC-00164,ACC-00466,25597.63,NEFT,2026-02-21T10:52:25,0,none,21,575,2,172915.55,18,552.28,7161.98,18958.8,10.0,10,5,1,0,7.73,0,2,0.0764,0,0,INR,sha256:bbdfd9e6e7c8fac7,dev_fp_14632376
TXN-N-000875,ACC-00411,ACC-00435,58848.08,NEFT,2026-03-06T10:56:36,0,none,22,2374,3,11612.65,18,1458.48,12625.7,34501.33,10.0,10,4,0,0,1.3,0,2,0.2894,0,0,INR,sha256:97cc69cc084fd914,dev_fp_8705a52d
TXN-N-000029,ACC-00296,ACC-00298,1245.88,ATM,2026-01-23T08:36:20,0,none,43,1675,2,13719.5,13,1765.06,9314.47,18145.59,10.0,8,4,0,0,7.75,0,1,0.1244,0,2,INR,sha256:5ad91feb108ec473,dev_fp_7f1a4a96
TXN-N-000214,ACC-00134,ACC-00046,1766.14,ATM,2026-01-17T12:28:57,0,none,23,2027,2,95494.55,24,1558.88,2376.02,5720.81,17.51,12,5,1,0,2.96,0,1,0.0494,0,2,INR,sha256:e5f26b848248ce61,dev_fp_fefb8e15
TXN-N-000515,ACC-00282,ACC-00036,455.58,UPI,2026-02-12T07:32:35,0,none,31,779,2,13171.54,12,895.81,4220.31,7365.21,10.0,7,3,0,0,0.2,0,1,0.2644,0,1,INR,sha256:0268ad90d2e61028,dev_fp_9309eea0
TXN-N-000309,ACC-00277,ACC-00339,628.84,UPI,2026-03-10T09:11:54,0,none,38,2626,2,14567.91,14,1114.54,10360.67,24636.51,10.0,9,1,0,1,4.07,0,2,0.0409,0,2,INR,sha256:c4da97ace5d9a820,dev_fp_1d0fe4cd
TXN-N-000256,ACC-00190,ACC-00089,869.06,UPI,2026-01-25T12:04:04,0,none,58,3584,2,40832.8,12,1035.7,8560.72,16513.08,10.0,12,6,1,1,1.67,0,2,0.1013,0,0,INR,sha256:49a8abec6209d42e,dev_fp_d6f69085
TXN-N-000177,ACC-00226,ACC-00158,513.76,POS,2026-03-01T08:09:50,0,none,64,1735,2,25291.34,15,1549.77,10833.65,16568.68,10.0,8,6,1,0,2.38,0,2,0.1237,0,2,INR,sha256:afc8425caa51a53d,dev_fp_744c4a16
TXN-N-000950,ACC-00446,ACC-00012,1618.07,NEFT,2026-01-08T11:46:16,0,none,43,3158,3,78172.1,16,834.89,9826.59,20828.99,10.0,11,3,0,0,13.56,0,2,0.2789,0,0,INR,sha256:4e4d7a7ab2038c01,dev_fp_be8f140b
TXN-N-000705,ACC-00080,ACC-00125,653.69,IMPS,2026-02-09T11:35:55,0,none,64,3300,3,21650.45,13,1788.67,10259.87,12887.27,10.0,11,0,0,0,4.26,0,2,0.2177,0,2,INR,sha256:e9e65ada78953548,dev_fp_c0b26cb5
TXN-N-000593,ACC-00371,ACC-00252,47.22,UPI,2026-03-09T16:01:28,0,none,40,1891,2,82720.85,22,1583.86,14569.26,26196.38,10.0,16,0,0,0,2.42,1,4,0.1567,0,0,INR,sha256:7ca7fc8fc9cd7103,dev_fp_7ec7ae1f
TXN-N-000446,ACC-00490,ACC-00067,1072.84,ATM,2026-01-19T20:04:23,0,none,44,845,2,147817.73,12,732.18,10207.47,11289.8,10.0,20,0,0,0,9.73,0,2,0.1198,0,4,INR,sha256:56c736a4df087333,dev_fp_47067811
TXN-N-000587,ACC-00068,ACC-00353,2431.45,IMPS,2026-02-11T17:10:01,0,none,62,1720,2,26362.45,13,2208.0,3655.4,11885.53,10.0,17,2,0,0,9.83,0,1,0.0543,0,0,INR,sha256:f505aeca4540ca47,dev_fp_6b183ee2
TXN-N-000170,ACC-00368,ACC-00253,845.93,ATM,2026-01-23T14:53:13,0,none,67,1388,1,9985.13,13,1602.86,9629.61,27862.51,10.0,14,4,0,0,4.37,0,2,0.0168,0,1,INR,sha256:51a4de2af569cf70,dev_fp_c6876c76
TXN-N-000059,ACC-00286,ACC-00116,58081.43,NEFT,2026-02-13T07:04:12,0,none,46,2364,3,15885.53,14,604.93,517.93,1434.51,10.0,7,4,0,0,2.41,0,2,0.2212,0,0,INR,sha256:1d41ebab94805d85,dev_fp_5334ca17
TXN-N-000571,ACC-00392,ACC-00197,2034.86,UPI,2026-03-26T16:03:55,0,none,41,3237,1,7876.55,22,1394.0,10751.99,17147.39,10.0,16,3,0,0,9.73,0,3,0.1216,0,0,INR,sha256:365523625a5b4c60,dev_fp_89e79479
TXN-N-000537,ACC-00062,ACC-00300,1041.2,ATM,2026-02-28T12:59:51,0,none,40,1595,2,13252.89,11,1648.2,11093.12,34161.21,10.0,12,5,1,0,0.76,0,2,0.2484,0,1,INR,sha256:0d595c7c8a8d9320,dev_fp_d24b5180
TXN-N-000024,ACC-00377,ACC-00289,45743.64,NEFT,2026-01-04T17:29:30,0,none,41,2900,3,6255.13,7,1196.29,13802.24,15144.83,10.0,17,6,1,0,6.42,0,3,0.2516,0,2,INR,sha256:13b27abc70900e3e,dev_fp_8b98a387
TXN-N-000735,ACC-00384,ACC-00312,962.75,IMPS,2026-03-03T16:15:14,0,none,60,3568,2,12015.33,12,3608.49,12192.67,34371.85,10.0,16,1,0,0,0.78,0,4,0.1101,0,2,INR,sha256:0e559f4d0b22c6da,dev_fp_ed554f45
TXN-N-000487,ACC-00463,ACC-00077,1030.72,UPI,2026-01-22T09:44:26,0,none,57,1935,2,12802.62,18,2182.63,5967.01,8245.81,10.0,9,3,0,0,8.51,0,3,0.0761,0,1,INR,sha256:451e80b4765eec04,dev_fp_8a2e258b
TXN-N-000272,ACC-00467,ACC-00087,883.8,POS,2026-03-10T21:59:06,0,none,41,2780,2,15575.26,13,1514.66,8371.73,23831.92,10.0,21,1,0,0,4.07,0,2,0.182,0,2,INR,sha256:7e45e41cd94407c5,dev_fp_5614069c
TXN-N-000011,ACC-00355,ACC-00311,30809.26,NEFT,2026-01-16T21:59:41,0,none,47,1712,3,14122.17,8,476.01,14458.4,39108.28,10.0,21,4,0,0,0.95,0,1,0.1648,0,1,INR,sha256:0f0d72f4bc344684,dev_fp_e6cfe6bc
TXN-N-000230,ACC-00118,ACC-00165,1063.84,UPI,2026-02-25T16:29:11,0,none,52,2922,2,9432.67,17,1211.22,6504.91,16795.22,10.0,16,2,0,0,0.96,1,1,0.2328,0,3,INR,sha256:76d58435233d9d10,dev_fp_582136d9
TXN-N-000694,ACC-00242,ACC-00486,5615.02,ATM,2026-02-27T19:37:47,0,none,67,2670,3,167252.05,17,985.86,4697.31,14045.85,10.0,19,4,0,0,3.7,0,1,0.0807,0,0,INR,sha256:efd8e84b3aac119d,dev_fp_0ebe9532
TXN-N-000595,ACC-00041,ACC-00134,2428.92,UPI,2026-03-23T08:43:13,0,none,22,2648,2,32183.53,12,2524.9,9759.3,23795.41,10.0,8,0,0,0,3.22,0,1,0.2897,0,2,INR,sha256:ad1470b3d3cfb4cb,dev_fp_15b68702
TXN-N-000511,ACC-00211,ACC-00223,160.71,POS,2026-01-29T13:44:16,0,none,50,2978,3,5680.5,18,435.96,14631.83,35226.56,10.0,13,3,0,0,6.64,0,2,0.089,0,0,INR,sha256:aad225d1928e9a2f,dev_fp_0dd1491c
TXN-N-000965,ACC-00371,ACC-00467,55088.96,NEFT,2026-01-03T15:06:09,0,none,61,2648,2,17368.25,20,7356.64,4356.72,18972.6,10.0,15,5,1,0,6.56,0,2,0.2666,0,0,INR,sha256:27ed6db44388e269,dev_fp_b599cebd
TXN-N-000789,ACC-00141,ACC-00105,736.12,UPI,2026-01-06T13:23:36,0,none,43,2977,2,7851.48,21,1674.51,13121.94,22426.66,10.0,13,1,0,0,7.28,0,2,0.0056,0,1,INR,sha256:92cb4741da5c2f99,dev_fp_a449413d
TXN-N-000555,ACC-00152,ACC-00199,1628.75,IMPS,2026-02-24T09:20:57,0,none,51,2940,2,51771.04,9,350.11,6324.79,12751.72,10.0,9,1,0,0,5.22,0,3,0.2075,0,1,INR,sha256:daa5f3d4980653fd,dev_fp_cfb78451
TXN-N-000975,ACC-00438,ACC-00258,1287.16,POS,2026-02-20T10:11:18,0,none,69,268,1,6782.92,12,886.81,12894.76,14372.3,10.0,10,4,0,1,0.45,0,3,0.2579,0,0,INR,sha256:83bb6e22d3b089a9,dev_fp_ed662bcc
TXN-N-000552,ACC-00111,ACC-00382,507.31,UPI,2026-02-05T14:07:53,0,none,21,3535,2,56979.1,11,2105.12,11572.26,16778.72,10.0,14,3,0,0,3.83,0,1,0.158,0,1,INR,sha256:23d78d3d0989a643,dev_fp_19e51268
TXN-N-000416,ACC-00089,ACC-00032,1010.62,UPI,2026-03-18T15:15:05,0,none,65,3304,1,22869.35,14,1348.05,11028.54,19313.02,10.0,15,2,0,0,2.46,0,2,0.1208,0,1,INR,sha256:1ca3877bf9f510b9,dev_fp_348fb8f0
TXN-N-000418,ACC-00071,ACC-00165,324.1,UPI,2026-02-14T12:30:33,0,none,67,734,2,42505.4,13,1401.03,3400.97,5449.89,10.0,12,5,1,0,2.15,0,2,0.164,0,0,INR,sha256:1825b873235b1b1f,dev_fp_46991a1a
TXN-N-000359,ACC-00245,ACC-00122,2572.39,ATM,2026-03-08T17:53:51,0,none,33,859,1,41854.19,9,958.02,7046.69,21230.9,10.0,17,6,1,0,0.15,0,1,0.261,0,1,INR,sha256:e28083170f3a3594,dev_fp_9bbeec71
TXN-N-000206,ACC-00082,ACC-00088,383.92,POS,2026-03-25T14:16:58,0,none,18,2194,1,172984.87,16,718.68,3913.06,8500.74,10.0,14,2,0,0,0.78,0,3,0.1938,0,0,INR,sha256:f83af5aee18fcc59,dev_fp_0ab7fb97
TXN-N-000147,ACC-00095,ACC-00136,47478.97,NEFT,2026-01-31T15:56:20,0,none,48,1392,3,15262.78,14,2318.99,10147.8,22629.01,10.0,15,5,1,1,2.81,0,1,0.0299,0,1,INR,sha256:d02e9078e05cd1e3,dev_fp_caef027e
TXN-N-000804,ACC-00298,ACC-00160,169.57,UPI,2026-03-16T10:41:40,0,none,20,468,2,12349.23,16,845.63,6170.5,10454.15,10.0,10,0,0,0,3.28,0,1,0.2227,0,1,INR,sha256:4fa86abdb6e26532,dev_fp_6121fcb9
TXN-N-000231,ACC-00152,ACC-00429,1262.02,UPI,2026-01-31T12:27:59,0,none,44,1708,2,79863.62,17,1104.62,14065.08,40830.25,10.0,12,5,1,1,6.76,0,4,0.0084,0,1,INR,sha256:420ea88e3db0e8fd,dev_fp_6c641dbe
TXN-N-000929,ACC-00379,ACC-00170,959.67,UPI,2026-01-11T10:06:34,0,none,47,1389,3,9600.95,20,654.47,14863.2,20034.4,10.0,10,6,1,0,0.03,0,1,0.2979,0,1,INR,sha256:3c5b2317f8f6937f,dev_fp_e2112b88
TXN-N-000210,ACC-00335,ACC-00350,531.95,UPI,2026-03-21T19:02:50,0,none,67,91,2,20040.64,21,1015.93,10343.87,16258.6,10.0,19,5,1,0,4.97,0,2,0.2203,0,0,INR,sha256:1c641fc8827ae2d0,dev_fp_d9512934
TXN-N-000720,ACC-00005,ACC-00067,127.5,NEFT,2026-01-10T11:13:12,0,none,22,3418,3,27455.52,17,527.61,12793.0,29220.54,10.0,11,5,1,0,0.03,0,4,0.0485,0,1,INR,sha256:5d3959d3101483fb,dev_fp_d115f14f
TXN-N-000485,ACC-00279,ACC-00194,109.68,UPI,2026-02-06T10:33:17,0,none,59,359,2,3469.93,16,844.81,9590.29,13768.66,10.0,10,4,0,0,1.31,0,1,0.053,0,1,INR,sha256:894bdb010b142269,dev_fp_4e05f2fc
TXN-N-000434,ACC-00352,ACC-00287,609.86,ATM,2026-03-05T16:43:30,0,none,61,3341,2,11939.14,14,1622.24,5906.62,17470.16,10.0,16,3,0,0,0.14,0,3,0.031,0,1,INR,sha256:d6c1c1f7c5599346,dev_fp_02ff52b9
TXN-N-000916,ACC-00175,ACC-00056,630.46,UPI,2026-02-25T17:52:36,0,none,58,2467,1,35952.8,16,909.52,2000.94,4965.0,10.0,17,2,0,0,2.9,0,3,0.0242,0,1,INR,sha256:922effbe57229789,dev_fp_378a1639
TXN-N-000002,ACC-00456,ACC-00463,999.73,IMPS,2026-03-23T13:23:25,0,none,42,793,2,16299.61,12,429.3,4755.58,5318.8,10.0,13,0,0,0,7.81,0,5,0.0286,0,2,INR,sha256:d52a5446da5f20e3,dev_fp_22a6ad8f
TXN-N-000054,ACC-00143,ACC-00406,6436.58,IMPS,2026-02-04T09:25:10,0,none,52,3045,2,66969.17,16,1791.63,8026.69,17510.8,10.0,9,2,0,0,2.39,0,3,0.2295,0,2,INR,sha256:96811e326afa4c6e,dev_fp_f6a3ef01
TXN-N-000654,ACC-00436,ACC-00094,1791.85,POS,2026-01-11T07:58:23,0,none,19,2744,3,23525.69,24,1032.62,11688.79,32429.73,10.0,7,6,1,0,4.92,0,1,0.2429,0,1,INR,sha256:dcbaadbc6d10658d,dev_fp_390e89a9
TXN-N-000098,ACC-00163,ACC-00410,1084.15,POS,2026-01-24T15:24:35,0,none,43,2307,3,16722.15,14,879.2,12928.38,28684.41,10.0,15,5,1,0,2.29,0,2,0.1025,0,0,INR,sha256:38ef50a47d4e2a5f,dev_fp_0b181692
TXN-N-000869,ACC-00183,ACC-00301,436.36,IMPS,2026-03-24T08:24:49,0,none,55,870,3,30300.13,17,868.38,14621.61,32169.01,10.0,8,1,0,0,2.03,0,3,0.2355,1,1,INR,sha256:439f663938dbe92e,dev_fp_71271ecd
TXN-N-000545,ACC-00013,ACC-00357,69524.6,NEFT,2026-02-12T16:31:02,0,none,44,1776,2,19044.09,19,1054.68,13622.89,33694.46,10.0,16,3,0,0,12.93,0,2,0.0814,0,0,INR,sha256:44e796ea08ad3ba5,dev_fp_447ef267
TXN-N-000385,ACC-00185,ACC-00217,537.89,IMPS,2026-03-05T19:34:03,0,none,31,196,1,15051.4,14,1129.12,10858.05,13194.12,10.0,19,3,0,0,4.8,0,2,0.2543,0,3,INR,sha256:31f3666bdc08f1e4,dev_fp_00962c7c
TXN-N-000794,ACC-00049,ACC-00041,70.79,UPI,2026-02-14T12:22:31,0,none,66,1774,2,18161.93,15,1487.82,504.45,2686.25,655.21,12,5,1,0,3.36,0,3,0.2449,0,0,INR,sha256:9cd0b6b04f08b05e,dev_fp_63270300
TXN-N-000788,ACC-00326,ACC-00258,78743.2,NEFT,2026-03-30T14:00:24,0,none,34,3531,3,32054.16,7,1033.36,8130.03,14939.66,10.0,14,0,0,0,29.96,0,2,0.107,0,1,INR,sha256:94fc19030c3d3907,dev_fp_bc663e85
TXN-N-000469,ACC-00156,ACC-00179,32386.71,NEFT,2026-01-28T15:58:04,0,none,61,455,2,29515.74,19,1459.69,3495.54,5727.64,10.0,15,2,0,0,4.28,0,2,0.0357,0,1,INR,sha256:4e66b41eb79d27f9,dev_fp_b02ad4b9
TXN-N-000862,ACC-00080,ACC-00234,240.23,POS,2026-01-15T13:22:59,0,none,48,1543,2,7780.12,16,741.76,1481.71,2334.95,10.0,13,3,0,0,0.72,0,3,0.1869,0,0,INR,sha256:6ea0c25f0b6a5d6e,dev_fp_1fed8250
TXN-N-000477,ACC-00248,ACC-00391,1219.34,ATM,2026-03-09T15:53:55,0,none,57,36,2,87555.8,15,1212.39,1348.27,4147.07,10.0,15,0,0,0,8.96,0,2,0.1162,0,2,INR,sha256:3d61ed591512c20b,dev_fp_4816a092
TXN-N-000020,ACC-00268,ACC-00450,1382.84,UPI,2026-01-17T08:46:22,0,none,32,1282,2,26006.14,17,1861.64,6187.54,13462.96,10.0,8,5,1,0,3.61,0,2,0.2587,0,0,INR,sha256:b7d834ed904d93d7,dev_fp_4955fb7d
TXN-N-000297,ACC-00235,ACC-00083,875.74,IMPS,2026-02-25T23:55:06,0,none,34,3354,2,33208.37,10,747.21,5585.69,14797.84,10.0,23,2,0,0,4.19,0,1,0.2793,0,1,INR,sha256:d0476b6fbf458520,dev_fp_004664f2
TXN-N-000019,ACC-00385,ACC-00406,70557.38,NEFT,2026-01-06T15:04:30,0,none,22,1923,3,108677.81,18,1481.08,3995.73,7115.42,10.0,15,1,0,0,1.16,0,2,0.0806,1,1,INR,sha256:02c3d4d47a6f2985,dev_fp_317dca4e
TXN-N-000334,ACC-00326,ACC-00168,900.7,POS,2026-02-02T10:35:53,0,none,60,688,2,199221.08,15,837.61,1928.79,5688.37,10.0,10,0,0,0,7.99,0,2,0.0379,0,0,INR,sha256:55b94ed722c8d9b2,dev_fp_2e9a7483
TXN-N-000890,ACC-00425,ACC-00275,498.07,NEFT,2026-02-21T05:38:22,0,none,28,2041,3,22505.33,14,1379.62,8272.62,11602.63,10.0,5,5,1,0,0.53,0,2,0.1017,0,0,INR,sha256:5dfa771d9ecd0385,dev_fp_550c626e
TXN-N-000254,ACC-00310,ACC-00270,83.29,POS,2026-02-18T17:00:26,0,none,44,3048,3,2289.92,18,1490.78,503.49,2237.21,1081.77,17,2,0,0,8.2,0,1,0.1513,0,0,INR,sha256:9bf31a149a2bc412,dev_fp_32573d5b
TXN-N-000629,ACC-00138,ACC-00108,6179.76,UPI,2026-01-16T09:30:05,0,none,47,2524,2,48397.2,17,2286.09,10466.96,25237.55,10.0,9,4,0,0,4.2,0,2,0.1622,0,1,INR,sha256:8525a8e1b977a947,dev_fp_649191d1
TXN-N-000035,ACC-00232,ACC-00227,508.9,ATM,2026-02-24T15:53:21,0,none,22,3413,2,12386.5,15,1165.62,5346.54,14755.57,10.0,15,1,0,0,6.51,0,2,0.0739,0,2,INR,sha256:615b19970b5a641a,dev_fp_12c9685c
TXN-N-000872,ACC-00485,ACC-00042,3013.35,UPI,2026-02-04T14:41:06,0,none,19,1078,2,13753.33,16,1232.24,13462.66,17825.46,10.0,14,2,0,0,2.05,1,4,0.1135,0,2,INR,sha256:4643518f8d6a229d,dev_fp_5dd6fd98
TXN-N-000649,ACC-00163,ACC-00319,1486.43,UPI,2026-01-20T12:36:39,0,none,25,2315,3,187858.6,11,964.59,5110.65,11455.88,10.0,12,1,0,0,2.19,0,3,0.2039,0,2,INR,sha256:f5fb970efbff699d,dev_fp_fb0a7b61
TXN-N-000966,ACC-00020,ACC-00272,4176.91,UPI,2026-02-01T12:35:33,0,none,66,822,2,64272.19,10,1121.77,1142.26,4050.65,10.0,12,6,1,0,4.2,0,5,0.1396,0,1,INR,sha256:78fed3d7a12bcf83,dev_fp_94042f0d
TXN-N-000615,ACC-00068,ACC-00014,1171.3,IMPS,2026-03-30T16:54:47,0,none,32,1917,2,24515.83,18,1333.04,4455.85,13403.86,10.0,16,0,0,0,0.41,0,3,0.067,0,1,INR,sha256:ab79299f1f746fbe,dev_fp_5e0bf996
TXN-N-000327,ACC-00042,ACC-00220,757.06,IMPS,2026-02-07T11:47:06,0,none,67,977,3,63656.47,14,882.98,2058.07,6423.8,10.0,11,5,1,0,0.78,0,2,0.1368,0,1,INR,sha256:63f9fff31904e0fd,dev_fp_21d04884
TXN-N-000069,ACC-00354,ACC-00492,268.11,UPI,2026-02-15T14:26:01,0,none,58,2189,3,19263.8,18,1104.72,11313.14,16999.24,10.0,14,6,1,0,1.98,0,2,0.2989,0,1,INR,sha256:17badde2f5039b37,dev_fp_e2c0d197
TXN-N-000444,ACC-00361,ACC-00004,113.23,UPI,2026-01-01T00:56:02,0,none,18,862,3,22510.24,15,478.01,8636.1,18328.97,10.0,0,3,0,0,2.65,0,1,0.233,0,0,INR,sha256:91b3fd5c2e7d92ca,dev_fp_4115539c
TXN-N-000402,ACC-00019,ACC-00413,2109.16,POS,2026-01-14T10:02:14,0,none,68,3601,2,52088.8,6,2649.64,849.62,5024.78,1562.84,10,2,0,0,9.86,0,2,0.2447,0,2,INR,sha256:94b8e0f46edf6d34,dev_fp_cbf6465e
TXN-N-000864,ACC-00413,ACC-00143,803.47,ATM,2026-03-28T16:00:23,0,none,66,616,2,12334.37,19,1926.81,5899.18,13199.05,10.0,16,5,1,0,2.44,0,1,0.0588,0,0,INR,sha256:b9c6369a36f97c9e,dev_fp_a0e5da72
TXN-N-000166,ACC-00093,ACC-00013,42495.46,NEFT,2026-01-08T14:45:08,0,none,47,1170,1,43236.89,21,901.08,5670.28,16910.86,10.0,14,3,0,0,5.7,0,3,0.1158,0,1,INR,sha256:1e03e226b11d34f7,dev_fp_13631c54
TXN-N-000138,ACC-00005,ACC-00379,117.48,UPI,2026-03-10T07:47:01,0,none,18,389,1,19987.89,17,458.44,14105.58,37661.63,10.0,7,1,0,0,17.49,0,2,0.0158,0,1,INR,sha256:6e282d9d80490e93,dev_fp_404fbb40
TXN-N-000009,ACC-00281,ACC-00491,1229.5,ATM,2026-02-27T19:45:23,0,none,67,3389,2,5968.81,12,753.42,12805.71,17058.2,10.0,19,4,0,0,1.76,0,1,0.1835,0,0,INR,sha256:23b0bda0ac125dcc,dev_fp_13f0bb31
TXN-N-000525,ACC-00381,ACC-00319,907.23,ATM,2026-03-14T09:17:26,0,none,33,1778,3,43519.73,17,1213.82,8387.62,18241.7,10.0,9,5,1,0,8.18,0,3,0.1139,0,4,INR,sha256:24f24b3d270a0c54,dev_fp_5456d52f
TXN-N-000198,ACC-00214,ACC-00343,2261.91,ATM,2026-03-07T08:38:23,0,none,34,1105,2,4783.04,14,818.41,6168.3,19032.87,10.0,8,5,1,0,1.38,0,2,0.1518,0,2,INR,sha256:1097eeafa335d02e,dev_fp_e7e61550
TXN-N-000318,ACC-00006,ACC-00310,842.59,IMPS,2026-02-13T11:29:51,0,none,69,567,2,12350.18,14,1052.3,5452.13,17022.92,10.0,11,4,0,0,2.2,0,1,0.1501,0,0,INR,sha256:dcbcaac3d24a7cc3,dev_fp_abe71f7e
TXN-N-000331,ACC-00154,ACC-00184,1424.37,UPI,2026-01-27T14:59:09,0,none,59,610,1,34088.5,14,638.03,1413.09,4408.52,10.0,14,1,0,0,5.03,0,2,0.1968,0,0,INR,sha256:7b34753d24f3db66,dev_fp_a1a4928e
TXN-N-000152,ACC-00020,ACC-00047,294.91,UPI,2026-03-22T12:19:05,0,none,25,2106,2,2992.08,13,739.1,8803.32,14062.81,10.0,12,6,1,0,26.19,0,4,0.1476,0,0,INR,sha256:c74fdd39f3072420,dev_fp_c7ac118d
TXN-N-000540,ACC-00158,ACC-00019,417.71,POS,2026-01-28T15:32:39,0,none,36,2362,1,14505.79,22,1308.53,7266.2,14675.99,10.0,15,2,0,0,0.39,0,3,0.0279,0,0,INR,sha256:8fd58f118bc9c854,dev_fp_c9fc9189
TXN-N-000955,ACC-00197,ACC-00107,583.24,UPI,2026-02-01T14:31:14,0,none,65,955,2,24853.84,18,632.61,10708.48,14339.04,10.0,14,6,1,0,1.77,0,2,0.026,0,0,INR,sha256:321f88bc7ee1e56d,dev_fp_5a339d90
TXN-N-000415,ACC-00037,ACC-00065,297.6,UPI,2026-01-05T09:02:16,0,none,41,3253,3,97841.2,14,864.02,4375.78,7668.76,10.0,9,0,0,0,5.22,0,1,0.1409,0,0,INR,sha256:a61c858e1bb9c814,dev_fp_bfceba51
TXN-N-000017,ACC-00317,ACC-00303,22.82,POS,2026-03-26T23:36:35,0,none,52,1712,3,214434.86,17,1343.61,9599.59,22161.56,10.0,23,3,0,1,1.65,0,3,0.0832,0,1,INR,sha256:b17c6a951b821444,dev_fp_db6ae613
TXN-N-000695,ACC-00285,ACC-00203,51154.67,NEFT,2026-02-09T14:21:10,0,none,34,3419,2,15158.16,19,832.68,14271.52,16495.53,10.0,14,0,0,0,1.51,0,3,0.1334,0,2,INR,sha256:ad1b5867216daaff,dev_fp_5350c09b
TXN-N-000343,ACC-00219,ACC-00081,271.68,ATM,2026-03-31T03:00:03,0,none,21,887,3,22619.6,13,1714.36,10503.49,30787.98,10.0,3,1,0,0,8.44,0,2,0.0318,0,0,INR,sha256:09253b9d4821fe01,dev_fp_ccefe7cd
TXN-N-000362,ACC-00348,ACC-00182,1211.95,ATM,2026-02-01T12:46:45,0,none,56,150,2,63573.38,23,1376.42,6814.25,11601.16,10.0,12,6,1,0,0.99,0,3,0.2818,0,0,INR,sha256:38f651c34abed5e2,dev_fp_151c19b4
TXN-N-000867,ACC-00456,ACC-00221,150.25,IMPS,2026-02-14T10:16:15,0,none,50,2948,2,30215.09,19,2397.75,4967.83,12403.24,10.0,10,5,1,0,1.03,0,2,0.0719,0,0,INR,sha256:b5ff13e0f62e5372,dev_fp_d803eb7c
TXN-N-000447,ACC-00068,ACC-00321,27.02,POS,2026-03-28T19:52:28,0,none,40,2174,3,10398.05,11,944.09,12001.83,16550.16,10.0,19,5,1,0,2.09,0,3,0.237,0,0,INR,sha256:766df9a78a1091e8,dev_fp_6068dcda
TXN-N-000851,ACC-00371,ACC-00427,212.69,UPI,2026-03-20T19:07:27,0,none,69,115,1,39183.2,13,2711.99,5852.47,14404.2,10.0,19,4,0,0,3.55,0,1,0.1762,0,3,INR,sha256:841b8718e3e0a189,dev_fp_0f08de79
